Categoria;Unitats;Direcció;Hotel de ciutat;Localitat;UTM (X);Grup;Subgrup;Memoria descriptiva;Municipi;Superfície;Inici d'activitat;Denominació comercial;UTM(Y);Places;Excepcions ratio turístic;Explotador/s;Signatura;Estat;longitude;latitude
;8;Carrer REMOLARS, 5. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;15/11/2016;LA LONJA HOMES;;16;;BALEARIC INTERNATIONAL CONSULTING 2015, SL (B57930596);TI/113;Alta;;
;9;Carrer CAN SAVELLA, 17. 07001 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;15/11/2016;CAN SAVELLA;;18;;SOMHINNER SL (B75570820);TI/114;Alta;;
;11;FORN DEN VILA, 3. 07002 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;15/11/2016;BRICK;;22;;SHOPING Y LAPICES 2014 SL (B57891566);TI/116;Alta;;
;4;Carrer CRUZ, 14. 07430 LLUBÍ, Mallorca;;Llubí;;Turisme d´interior;Allotjaments;;LLUBÍ;0;15/11/2016;CASA MONA, A PLACE TO STAY;;8;;Romina Cillari (X3998675X);TI/117;Alta;;
;4;JAUME FERRER, 4. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;15/11/2016;DESIGN SUITES PALMA;;8;;ANDRE MOOK (Y0511359Z);TI/120;Alta;;
;4;Plaça MARQUES DEL PALMER, 2. 07001 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;0;07/12/2016;L´AGUILA SUITES;;10;;L´AGUILA INVESTMENT SRL (B07489115);TI/121;Alta;;
;11;Carrer SANT LLORENÇ, 2. 07313 SELVA, Mallorca;;Selva;;Turisme d´interior;Allotjaments;;SELVA;0;29/09/2017;CAN COTA;;21;;ARQUITECTURA COTA 90 SL (B07311525);TI/124;Alta;;
;6;SANT MIQUEL, 23. 07003 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;17/01/2017;SANT MIQUEL HOMES;;12;;Gestión de Patrimonio Mallorca SL (B57956021);TI/126;Alta;;
;3;Carrer REMOLARS, 3. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;26/01/2017;REMOLARS 3 TOWNHOUSE;;6;;AMBAR MLS, SL (B01748508);TI/127;Alta;;
;4;DE LA BOSSERIA, 6. 07001 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;26/01/2017;CAN BOSS;;8;;JUAN CARLOS MASCARO CABANELLAS;TI/129;Alta;;
;13;Carrer DE BINIBONA, 11. 07313 SELVA, Mallorca;;Selva;491819.240245;Turisme d´interior;Allotjaments;;SELVA;0;12/07/2001;CAN FURIOS;4402483.47109;26;;CAN CALCO SL (B07971187);TI/13;Alta;2.9044779405397447;39.77224472195397
;5;Plaça DES TREN, 9. 07420 Pobla (La), SA POBLA, Mallorca;;Pobla (La);;Turisme d´interior;Allotjaments;;SA POBLA;;21/07/2017;NEKAZABAL;;10;;GLOBAL INCOMING RENTALS, SL (B16623233);TI/135;Alta;;
;4;Plaça DE L´AIGUA, 2. 07570 ARTÀ, Mallorca;;Artà;;Turisme d´interior;Allotjaments;;ARTÀ;;21/07/2017;FORN NOU;;8;;AMORÓS CERDÀ S.L. (B57733461);TI/137;Alta;;
;2;SANT JOAN, 13. 07440 MURO, Mallorca;;Muro;;Turisme d´interior;Allotjaments;;MURO;;21/07/2017;COMTAT MURO;;10;;INVERSIONS ES ROURE SEC, SL (B57340358);TI/138;Alta;;
;6;Carrer MIRAMAR, 24. 07191 BANYALBUFAR, Mallorca;;Banyalbufar;458787.709878;Turisme d´interior;Allotjaments;;BANYALBUFAR;;02/08/2001;CAN BUSQUETS;4393202.91337;11;;Espacio Doka, SL (B06952485);TI/14;Alta;2.5193762851490167;39.68766952340608
;8;Carrer D´ENMIG1, S/N. 07340 ALARÓ, Mallorca;;Alaró;;Turisme d´interior;Allotjaments;;ALARÓ;0;21/07/2017;CAN FRESSA;;20;;BAGERIET, SL (B16745481);TI/143;Alta;;
;5;Carrer SA MAR, 59. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;;31/07/2017;1902 TOWNHOUSE;;12;;Niall John Holden (Z2659591Z);TI/147;Alta;;
;8;Carrer RUBI, 2. 07002 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;0;21/07/2017;CAN RUBI;;22;Excepció article 5.5 llei 8/2012, turisme d´interior;CAN RUBI APARTMENTS SL (B57111726);TI/148;Alta;;
;3;SA PLAÇA, 11. 07200 FELANITX, Mallorca;;Felanitx;;Turisme d´interior;Allotjaments;;FELANITX;;17/07/2017;BANCO DE FELANITX GUESS HOUSE;;10;;GONZALEZ GALLEGO CARMEN;TI/149;Alta;;
4 estrelles;18;Carrer SANT JORDI, 29. 07460 POLLENÇA, Mallorca;;Pollença;501524.332091;Turisme d´interior;Allotjaments;;POLLENÇA;0;05/03/2002;SON SANT JORDI;4414367.07571;36;;SOL SANT JORDI SL (B07876626);TI/15;Alta;3.0178264160960495;39.879354821754134
;8;Passeig BORN, 1. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;0;29/09/2017;BORNE SUITE;;22;;INVALSAPI SL (B07794381);TI/151;Alta;;
;10;Carrer SANT BARTOMEU, 2. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;;02/10/2017;SOLLEROOMS;;20;;EL HOTELITO DE SOLLER 2017, SL (B16521403);TI/152;Alta;;
;3;SOCORS, 18. 07002 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;14/08/2017;POC A POC SUITES;;6;;FIVE TO ONE INVEST,SL (B16531048);TI/153;Alta;;
;4;Carrer COFRADIA DE SANT MIQUEL, 8. 07002 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;0;02/10/2017;CONFRARIA SINGULAR SUITES;;13;;INVERSIONES SUAROL,SL (B57959454);TI/154;Alta;;
;4;NOSTRA SENYORA DE LLUC, 73. 07314 Caimari, SELVA, Mallorca;;Caimari;;Turisme d´interior;Allotjaments;;SELVA;;02/10/2017;CASA CAIMARI;;8;;MARIA ROSA ANDRADE ESPINOZA;TI/155;Alta;;
;8;Carrer CASTELLET, 7. 07570 ARTÀ, Mallorca;;Artà;530125.696553;Turisme d´interior;Allotjaments;;ARTÀ;;26/03/2002;Palacio Sant Salvador;4394066.09306;16;;ESTRELLA FUGAZ SL (B07942576);TI/16;Alta;3.3513723828246045;39.69591001155835
;5;ISABEL GARAU, 72. 07458 Can Picafort, SANTA MARGALIDA, Mallorca;;Can Picafort;;Turisme d´interior;Allotjaments;;SANTA MARGALIDA;;04/10/2017;MOLL PETIT;;16;;ES COLOMER DE LA VILA SLU (B57327967);TI/161;Alta;;
;4;MAR, 11. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;29/09/2017;MAR SUITES;;16;;HERMANOS POMAR PERELLO CB (E57180366);TI/162;Alta;;
;4;DE LA MARE DE DÉU, CANTONADA C/ PORTELLADA, 12. 07144 COSTITX, Mallorca;;Costitx;;Turisme d´interior;Allotjaments;;COSTITX;;04/10/2017;GALILEO;;8;;Mª ISABEL FERRER MARTI;TI/166;Alta;;
;8;TERESES, 6. 07003 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;;04/10/2017;CASA DELMONTE;;16;;MIGUEL ANGEL REBASA LLADO;TI/168;Alta;;
;4;Carrer HOSTALS, 4. 07002 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;0;29/09/2017;HOSTALS;;10;;MARIA DE LOS ANGELES LOPEZ CALDERON;TI/170;Alta;;
;17;Carrer NOU, 10. 07630 CAMPOS, Mallorca;;Campos;;Turisme d´interior;Allotjaments;;CAMPOS;;29/09/2017;SA CREU NOVA;;34;;R.E. CAMPOS INV S.L. (B65740581);TI/173;Alta;;
;9;Plaça DEL POU, 6. 07519 MARIA DE LA SALUT, Mallorca;;Maria De La Salut;;Turisme d´interior;Allotjaments;;MARIA DE LA SALUT;;29/09/2017;CENTRAL MARIA;;18;;CAMINA I NO TURIS,S.L. (B57053902);TI/175;Alta;;
;8;DELS BOUS, 71. 07510 SINEU, Mallorca;;Sineu;;Turisme d´interior;Allotjaments;;SINEU;;12/04/2018;CAN SERRETE;;16;;AMGUI RADIX,SL (B16503856);TI/178;Alta;;
;6;REAL, 15. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;;13/04/2018;ECOCIRER;;12;;UNION CONCEPT,SLU (B16506347);TI/179;Alta;;
;6;SANT JAUME, 6. 07400 ALCÚDIA, Mallorca;;Alcúdia;510403.415154;Turisme d´interior;Allotjaments;;ALCÚDIA;;05/06/2002;SANT JAUME;4411370.21389;12;;TRUYOLINO SL (B57007031);TI/18;Alta;3.1216157095487906;39.852290682149984
;3;Carrer Horts, 10. 07003 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;405;18/06/2018;CREAMHOMES LAS RAMBLAS;;12;;Miguel  San Segundo Escudero;TI/181;Alta;;
;32;Carrer FERRERIA, 12. 07002 PALMA, Mallorca;;Palma;470348.8041000003;Turisme d´interior;Allotjaments;;PALMA;519;25/06/2018;FIL SUITES;4380193.157;67;;SHEDIR MALLORCA, SL (B57717738);TI/182;Alta;2.6547837512631607;39.57092856339978
;5;Carrer Joan Coll, 1. 07109 FORNALUTX, Mallorca;;Fornalutx;;Turisme d´interior;Allotjaments;;FORNALUTX;349;10/08/2018;CAN PERA ROOMS;;10;;Toni Barceló Llompart;TI/183;Alta;;
;8;Carrer ANGELS, 22. 07313 SELVA, Mallorca;;Selva;;Turisme d´interior;Allotjaments;;SELVA;376;30/08/2018;ANGELS BOUTIQUE;;16;;RESPIR HOTELS, SL (B72400302);TI/184;Alta;;
;9;Carrer Isaac Albéniz, 4. 07669 Calonge, SANTANYÍ, Mallorca;;Calonge;;Turisme d´interior;Allotjaments;;SANTANYÍ;133;27/07/2018;PETIT SANT MIQUEL;;18;;INSAIMART,SL (B57987190);TI/185;Alta;;
3 estrelles Superior;10;Carrer Can Barbut, 2. 07340 ALARÓ, Mallorca;;Alaró;;Turisme d´interior;Allotjaments;;ALARÓ;442;07/08/2018;CA SA TIETA, TURISME D´INTERIOR;;18;;CA SA TIETA,SL (B16590150);TI/186;Alta;;
;9;Carrer Almoina , 48. 07260 PORRERES, Mallorca;;Porreres;;Turisme d´interior;Allotjaments;;PORRERES;455;07/11/2018;S´HERENCIA;;18;;Jaume Mulet Melia;TI/187;Alta;;
;7;Carrer Son Morro, 32. 07313 SELVA, Mallorca;;Selva;;Turisme d´interior;Allotjaments;;SELVA;260;26/09/2018;SON GRIS;;16;;LOOK BARCELONA ROOMS & APARTAMENTS, SL (B66506718);TI/188;Alta;;
;5;Carrer DELS BOUS, 103. 07510 SINEU, Mallorca;;Sineu;;Turisme d´interior;Allotjaments;;SINEU;628;19/11/2018;ES PICAROL SINEU;;10;;HOTEL PICAROL SINEU,SL (B57872954);TI/189;Alta;;
;8;DES TRIQUET, 4. 07192 ESTELLENCS, Mallorca;;Estellencs;455457.340724;Turisme d´interior;Allotjaments;;ESTELLENCS;;31/07/2002;NORD;4389439.37455;16;;TURISME D´INTERIOR NORD CB (E07984073);TI/19;Alta;2.480792379949201;39.653593005231194
;6;Carrer REI SANÇ, 7. 07170 VALLDEMOSSA, Mallorca;;Valldemossa;467634.57579999976;Turisme d´interior;Allotjaments;;VALLDEMOSSA;208;07/12/2018;MARTON TURISME INTERIOR;4395690.293099999;12;;GESTIO HOTELERA VALLDEMOSSINA SL (B75425348);TI/190;Alta;2.6224252223366893;39.71046218209733
;21;Carrer DE VICARI PASTOR, 4. 07100 SÓLLER, Mallorca;;Sóller;475528.5784;Turisme d´interior;Allotjaments;;SÓLLER;451;05/02/2019;SOLLER PLAZA;4401841.2029;42;;GESTION TURISTICA BALEAR,SL (B16605610);TI/192;Alta;2.7142865935266727;39.76614543298688
;23;Plaça ALEXANDRE JAUME, 8 lletra A. 07002 PALMA, Mallorca;;Palma;470408.9489000002;Turisme d´interior;Allotjaments;;PALMA;1039;22/03/2019;CA N´ALEXANDRE;4380377.253900001;46;;CAN VERDAL SL (B57953127);TI/193;Alta;2.6554757693448385;39.572589410844
;10;Carrer SANT VICENÇ, 8. 07400 ALCÚDIA, Mallorca;;Alcúdia;510464.7999999998;Turisme d´interior;Allotjaments;;ALCÚDIA;363;15/04/2019;ARA ALCUDIA;4411439.890000001;19;;SANVIVUIT SL (B16502072);TI/194;Alta;3.1223344100399246;39.852917710237364
;7;Plaça de La Seu, 1. 07001 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;732;16/04/2019;VILA DAMUNT;;16;;VALGUA SL (B85490738);TI/195;Alta;;
;6;Carrer Centre, 2. 07570 ARTÀ, Mallorca;;Artà;;Turisme d´interior;Allotjaments;;ARTÀ;188;29/04/2019;CENTRE;;12;;AMORÓS CERDÀ S.L. (B57733461);TI/196;Alta;;
;4;Carrer DE SERRA, 5. 07100 SÓLLER, Mallorca;;Sóller;475641.84130000044;Turisme d´interior;Allotjaments;;SÓLLER;117;17/07/2017;SERRA 5;4401917.6274999995;8;Disposició transitòria primera de la Llei 6/2017 de 31 de juliol;CONSTRUCCIONES AGRICOLES DEL RAIGUER SL (B57803389);TI/197;Alta;2.715606133740314;39.766837270510585
;14;Carrer Lluna, 21. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;485;12/04/2019;LLUNA AQUA  SOLLER;;28;;BRONDO 4 LIFESTYLE MALLORCA, SL (B57747131);TI/198;Alta;;
;16;Carrer Manacor, 63. 07520 PETRA, Mallorca;;Petra;;Turisme d´interior;Allotjaments;;PETRA;369;21/06/2019;CASAL DE PETRA ROOMS & POOL;;29;;CASAL DE CIUTADELLA SLU (B57990095);TI/199;Alta;;
;3;Plaça RAMON LLULL, 4. 07520 PETRA, Mallorca;;Petra;509670.30924;Turisme d´interior;Allotjaments;;PETRA;;22/04/1997;SA PLAÇA;4384960.17587;6;;CASAL 1713, SL (B56978455);TI/2;Alta;3.112657700713339;39.614339601271176
;8;DEL FOSSAR, 7. 07510 SINEU, Mallorca;;Sineu;501001.735007;Turisme d´interior;Allotjaments;;SINEU;;17/09/2002;SON CLEDA;4388129.74339;16;;TECNOCONSTRUART 68, SL (B57623969);TI/20;Alta;3.0116748769868096;39.64295264667395
;6;Carrer Campana, 7. 07001 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;569;04/07/2019;VINTAGE PALMA PALACE;;12;;HOTEL CAMPANA, SL (B16586919);TI/200;Alta;;
5 estrelles;13;Carrer APUNTADORS, 15. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;2516;10/09/2018;PALACIO CAN MARQUES;;32;;POINT SOUTH HOTELS SL (B07823636);TI/201;Alta;;
;10;Carrer CAN BRONDO, 1. 07001 PALMA, Mallorca;Sí;Palma;469745.3071999997;Turisme d´interior;Allotjaments;;PALMA;;01/01/1956;Antiguo Brondo;4380207.363399999;20;;SHOPING Y LAPICES 2014 SL (B57891566);TI/202;Alta;2.647756969469819;39.57103548359796
4 estrelles;11;Carrer LLEDONER, 17. 07400 ALCÚDIA, Mallorca;;Alcúdia;510346.94379999954;Turisme d´interior;Allotjaments;;ALCÚDIA;625;20/07/2020;CAN MOSTATXINS FRARE;4411509.319700001;22;Excepció article 5.5 llei 8/2012, turisme d´interior;WORTHINGTON NICHOLL LTD SUCURSAL ESPAÑA (W0065728H);TI/203;Alta;3.120957761881184;39.85354471737114
;7;Carrer Mar, 24. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;750;18/09/2019;OCHO SUITES;;16;;WORKATION GROUP PALMA OFFICE, SL (B16581803);TI/204;Alta;;
;7;Avinguda JOAN CARLES I, 62. 07150 ANDRATX, Mallorca;;Andratx;450283.8616000004;Turisme d´interior;Allotjaments;;ANDRATX;198;27/05/2021;UNIC;4380582.865599999;14;Excepció article 5.5 llei 8/2012, turisme d´interior;VIATGES SALUET SL (B57096802);TI/205;Alta;2.4211559015808666;39.57351114670317
;6;Carrer Sa Creu, 1. 07190 ESPORLES, Mallorca;;Esporles;;Turisme d´interior;Allotjaments;;ESPORLES;217;30/12/2020;SON MELT;;12;Excepció article 5.5 llei 8/2012, turisme d´interior;Lorena Chumillas Casas;TI/206;Alta;;
;9;Carrer Estrella, 7. 07300 INCA, Mallorca;;Inca;;Turisme d´interior;Allotjaments;;INCA;391;09/04/2021;ANTIC CAN GUIXE;;17;Excepció article 5.5 llei 8/2012, turisme d´interior;RESPIR HOTELS, SL (B72400302);TI/207;Alta;;
;9;Carrer Son Riera, 10. 07510 SINEU, Mallorca;;Sineu;;Turisme d´interior;Allotjaments;;SINEU;978;13/09/2021;TEN MALLORCA;;18;Excepció article 5.5 llei 8/2012, turisme d´interior;FATTY OWLS, SL (B57978512);TI/208;Alta;;
;5;Carrer Sant Guillem, 6. 07101 Biniaraix, SÓLLER, Mallorca;;Biniaraix;;Turisme d´interior;Allotjaments;;SÓLLER;274;24/09/2021;PETIT BINIARAIX;;10;Excepció article 5.5 llei 8/2012, turisme d´interior;MATS HOTELS, SL (B16543258);TI/209;Alta;;
;8;Plaça DES JARDÍ, 21 pis BXS. 07144 COSTITX, Mallorca;;Costitx;495663.97374;Turisme d´interior;Allotjaments;;COSTITX;;17/09/2002;ES JARDI;4389630.31514;16;;POLICOTXE SL (B57115792);TI/21;Alta;2.949455269461226;39.65646291021628
;5;Carrer DE PONS, 2. 07100 SÓLLER, Mallorca;;Sóller;475777.53000000026;Turisme d´interior;Allotjaments;;SÓLLER;268;20/04/2021;CA´N KARLITO ROOMS;4402104.279999999;10;Excepció article 5.5 llei 8/2012, turisme d´interior;CLB DROCHAID, SL (B16584278);TI/210;Alta;2.7171834689884706;39.76852289070403
;8;Carrer ANTONI MAURA, 133. 07420 -, SA POBLA, Mallorca;;;501960.0806999998;Turisme d´interior;Allotjaments;;SA POBLA;280;24/08/2021;FLOR DE MANDARINA;4401690.119200001;16;Excepció article 5.5 llei 8/2012, turisme d´interior;FLOR DE MANDARINA, SL (B16703738);TI/211;Alta;3.0228843901940943;39.76513354370038
3 estrelles Superior;15;Carrer Can Barbut, 3 i 5. 07340 ALARÓ, Mallorca;;Alaró;;Turisme d´interior;Allotjaments;;ALARÓ;569;31/12/2021;ALARÓ NATURA RURAL SUITES;;30;;TRIPGONE NETWORK SL (B57531303);TI/212;Alta;;
;8;Placeta VELLA, 11. 07314 Caimari, SELVA, Mallorca;;Caimari;491738.4088000003;Turisme d´interior;Allotjaments;;SELVA;604;28/02/2022;PLACETA VELLA;4402458.335200001;14;Excepció article 5.5 llei 8/2012, turisme d´interior;INVERSIONES ANSOMA, SL (B16547358);TI/213;Alta;2.9035344352955788;39.77201746332182
;5;Carrer CAN VIDAL, 24. 07300 INCA, Mallorca;;Inca;492255.9125000001;Turisme d´interior;Allotjaments;;INCA;388;08/09/2021;CAN VIDAL;4396892.5075;10;Excepció article 5.5 llei 8/2012, turisme d´interior;CAN VIDAL INCA, SL (B02663839);TI/214;Alta;2.90964253487247;39.721873185410594
;5;Carrer DE MESTRE ANDREU SIURELL, 10. 07570 ARTÀ, Mallorca;;Artà;530171.3846666666;Turisme d´interior;Allotjaments;;ARTÀ;353;09/02/2022;ORIGINS BY KAPPO;4393616.172666667;10;Excepció article 5.5 llei 8/2012, turisme d´interior;ORIGINS BY KAPPO, SL (B01979426);TI/215;Alta;3.3518846747416973;39.69185456586055
;7;Plaça D´ANTONI MAURA, 9. 07100 SÓLLER, Mallorca;;Sóller;475654.78500000015;Turisme d´interior;Allotjaments;;SÓLLER;350;11/02/2022;SOLLER CENTER;4401762.5;14;Excepció article 5.5 llei 8/2012, turisme d´interior;FALGUERA INVERSIONS, SL (B16521981);TI/216;Alta;2.715763003602121;39.76543993320282
;7;Carrer SANT JAUME, 6. 07100 SÓLLER, Mallorca;;Sóller;475720.8981999997;Turisme d´interior;Allotjaments;;SÓLLER;497;25/02/2022;MEEM TOWNHOUSE;4401792.6371;14;Excepció article 5.5 llei 8/2012, turisme d´interior;SOLMIR MERIDIAN, SL (B67407940);TI/217;Alta;2.7165337707734523;39.76571335788697
;22;Carrer Moragues, 1. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;906;13/05/2022;CAN MORAGUES DE SOLLER;;44;Excepció article 5.5 llei 8/2012, turisme d´interior;CONSTRUCCIONES AGRICOLES DEL RAIGUER SL (B57803389);TI/218;Alta;;
;6;Carrer Reial, 12. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;443;28/06/2022;CASA HINGES;;12;Excepció article 5.5 llei 8/2012, turisme d´interior;VISTAS AL FERROCARRIL, SL (B66900994);TI/219;Alta;;
;23;Carrer ALMUDAINA, 6 lletra A. 07001 PALMA, Mallorca;;Palma;469922.80641;Turisme d´interior;Allotjaments;;PALMA;;17/09/2002;CONDE;4379950.31865;46;;VILLA NORUEGA, SL (B57876633);TI/22;Alta;2.6498351348048215;39.568725677464606
;4;Carrer NOSTRA SENYORA DE BONANY, 5. 07100 SÓLLER, Mallorca;;Sóller;475676.6645999998;Turisme d´interior;Allotjaments;;SÓLLER;278;01/12/2021;CA´S CUSCANTI;4401862.953199999;8;Excepció article 5.5 llei 8/2012, turisme d´interior;SALVA INVEST, S.L (B57844060);TI/220;Alta;2.7160147326026878;39.766345647519486
;8;Carrer DE SA MAR, 20. 07100 SÓLLER, Mallorca;;Sóller;475461.39350000024;Turisme d´interior;Allotjaments;;SÓLLER;789;19/09/2022;CA´N PUIG DE SÓLLER;4401919.805600001;22;;GESTORIA MINCANA, SL (B57772352);TI/221;Alta;2.7134992574395045;39.76685171401222
;6;Carrer Serra, 4. 07100 SÓLLER, Mallorca;;Sóller;;Turisme d´interior;Allotjaments;;SÓLLER;661;13/03/2023;CAN VERI SUITES;;12;Excepció article 5.5 llei 8/2012, turisme d´interior;CONTRATAS SOLLER,SL (B07857568);TI/222;Alta;;
;5;Carrer de Josep Sanxo de la Jordana, 3. 07570 ARTÀ, Mallorca;;Artà;;Turisme d´interior;Allotjaments;;ARTÀ;510;03/06/2022;MY ROOMS ARTÀ;;10;Excepció article 5.5 llei 8/2012, turisme d´interior;CASAL DE CIUTADELLA SLU (B57990095);TI/223;Alta;;
3 estrelles;6;Carrer Major, 30. 07208 Cas Concos Del Cavaller, FELANITX, Mallorca;;Cas Concos Del Cavaller;;Turisme d´interior;Allotjaments;;FELANITX;413;13/12/2022;CAN SULL;;11;Excepció article 5.5 llei 8/2012, turisme d´interior;Y & G INMOBILIA, CB (E16526360);TI/225;Alta;;
;5;Carrer DE L´ESGLÉSIA, 16. 07400 ALCÚDIA, Mallorca;;Alcúdia;510265.9667999996;Turisme d´interior;Allotjaments;;ALCÚDIA;237;13/02/2023;PETIT PALAU ALCUDIA;4411408.975;10;Excepció article 5.5 llei 8/2012, turisme d´interior;PETIT PALAU ALCUDIA, SL (B16517690);TI/226;Alta;3.1200095526377796;39.852641593597546
;8;Carrer MARE DE DEU TROBADA, 5. 07530 Sant Llorenç Del Cardassar, SANT LLORENÇ DES CARDASSAR, Mallorca;;Sant Llorenç Del Cardassar;524566.2811000003;Turisme d´interior;Allotjaments;;SANT LLORENÇ DES CARDASSAR;488;06/04/2022;ALOJAMIENTO BOUTIQUE CAN POCOVI;4384674.5622000005;16;Excepció article 5.5 llei 8/2012, turisme d´interior;LLUCAMAR PARTNERS, SL (B02754364);TI/227;Alta;3.2861815999931414;39.6114682676061
5 estrelles;14;Carrer PORTELLA, 9. 07001 PALMA, Mallorca;;Palma;469982.6843999997;Turisme d´interior;Allotjaments;;PALMA;1350;17/01/2024;PORTELLA PALMA;4379718.164799999;30;Excepció article 5.5 llei 8/2012, turisme d´interior;PORTELLA PALMA S.L.U. (B13642731);TI/229;Alta;2.6505427350397537;39.56663599804901
;5;CAMPANET, 1. 07314 Moscari, SELVA, Mallorca;;Moscari;494555.481828;Turisme d´interior;Allotjaments;;SELVA;;08/10/2002;CAN CALCO;4401676.26196;10;;CAN CALCO SL (B07971187);TI/23;Alta;2.936434136702146;39.764993537559
;18;Carrer de l´autonomia, 2. 07450 SANTA MARGALIDA, Mallorca;;Santa Margalida;;Turisme d´interior;Allotjaments;;SANTA MARGALIDA;518;04/04/2024;CA SA PAGESA;;36;Excepció article 5.5 llei 8/2012, turisme d´interior;S´ERRECER DEL DIMONI, SL (B16661811);TI/230;Alta;;
;5;Carrer JERONI ALBERTÍ, 7. 07191 BANYALBUFAR, Mallorca;;Banyalbufar;458370.17449999973;Turisme d´interior;Allotjaments;;BANYALBUFAR;354;18/02/2024;CAN COLOM;4393147.1131;10;Excepció article 5.5 llei 8/2012, turisme d´interior;GERMANS FERRA BESTARD, SL (B07810831);TI/231;Alta;2.514510611664785;39.68714650979671
;3;Carrer Apuntadores, 14. 07012 PALMA, Mallorca;;Palma;;Turisme d´interior;Allotjaments;;PALMA;430;15/05/2024;FINCA 14 LOFTS PALMA;;10;Excepció article 5.5 llei 8/2012, turisme d´interior;PROYECTOS TANINA, S.L. (B57003378);TI/232;Alta;;
;6;Carrer del Coll del Grec, 5. 07570 ARTÀ, Mallorca;;Artà;;Turisme d´interior;Allotjaments;;ARTÀ;375;09/08/2024;CASA SANTA FE;;10;Excepció article 5.5 llei 8/2012, turisme d´interior;Nadine Lendenmann (Y6190566S);TI/233;Alta;;
;9;Carrer dels Bous, 101. 07510 SINEU, Mallorca;;Sineu;;Turisme d´interior;Allotjaments;;SINEU;758;08/10/2024;CAS CATALÀ;;18;Excepció article 5.5 llei 8/2012, turisme d´interior;NARCIS VILAIRE BATLE;TI/234;Alta;;
;5;Carrer DE SANT JOAN, 10. 07100 SÓLLER, Mallorca;;Sóller;475754.2022000002;Turisme d´interior;Allotjaments;;SÓLLER;372;21/10/2024;MOONTEN;4401934.6899999995;10;Excepció article 5.5 llei 8/2012, turisme d´interior;SOCIEDAD MEDITERRÁNEA DE EXPLOTACIÓN HOSTELERA Y RENOVACIÓN, SLU (B57613226);TI/235;Alta;2.71691735958196;39.76699421154989
;6;Carrer Port, 13. 07580 CAPDEPERA, Mallorca;;Capdepera;;Turisme d´interior;Allotjaments;;CAPDEPERA;427;20/06/2025;VILA NOVA SUITES & SPA;;12;Excepció article 5.5 llei 8/2012, turisme d´interior;FLOR DE SOFRE, SL (B72749575);TI/236;Alta;;
;8;BORGUNY, 1. 07191 BANYALBUFAR, Mallorca;;Banyalbufar;458356.6862045;Turisme d´interior;Allotjaments;;BANYALBUFAR;;29/01/2003;CAN BORGUNY;4393115.51221;16;;JOAN FERRA BESTARD;TI/24;Alta;2.514355310468164;39.686861129124374
;6;Finca SON PONS, S/N. 07310 Ullaró, CAMPANET, Mallorca;;Ullaró;498791.385304;Turisme d´interior;Allotjaments;;CAMPANET;;30/01/2003;SON PONS;4402960.66713;12;;Paul Stanley Mountford (Z1400416C);TI/25;Alta;2.985886809357747;39.77658278171409
;6;Plaça DE L´ESGLÉSIA, S/N. 07400 ALCÚDIA, Mallorca;;Alcúdia;510275.800485;Turisme d´interior;Allotjaments;;ALCÚDIA;;21/03/2003;CAN TEM;4411379.9878;12;;Pere Reus Viver;TI/26;Alta;3.1201240532998433;39.85238029956846
