Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-05-28 19:00:00,Spain,Spain,ES,111.11,143.09,78.0,55.28,entsoe.eu,false,
2024-05-28 20:00:00,Spain,Spain,ES,106.7,136.97,79.16,56.17,entsoe.eu,false,
2024-05-28 21:00:00,Spain,Spain,ES,98.97,127.79,81.1,56.72,entsoe.eu,false,
2024-05-28 22:00:00,Spain,Spain,ES,87.04,115.07,83.52,57.22,entsoe.eu,false,
2024-05-28 23:00:00,Spain,Spain,ES,78.98,105.77,85.4,58.07,entsoe.eu,false,
2024-05-29 00:00:00,Spain,Spain,ES,83.98,112.98,83.96,55.93,entsoe.eu,false,
2024-05-29 01:00:00,Spain,Spain,ES,90.51,120.0,82.8,54.28,entsoe.eu,false,
2024-05-29 02:00:00,Spain,Spain,ES,93.03,123.84,82.04,52.76,entsoe.eu,false,
2024-05-29 03:00:00,Spain,Spain,ES,95.37,128.31,80.97,51.3,entsoe.eu,false,
2024-05-29 04:00:00,Spain,Spain,ES,109.41,144.19,77.93,50.02,entsoe.eu,false,
2024-05-29 05:00:00,Spain,Spain,ES,113.33,148.5,77.02,51.18,entsoe.eu,false,
2024-05-29 06:00:00,Spain,Spain,ES,92.86,127.13,81.06,58.35,entsoe.eu,false,
2024-05-29 07:00:00,Spain,Spain,ES,67.52,102.7,85.69,66.65,entsoe.eu,false,
2024-05-29 08:00:00,Spain,Spain,ES,54.57,90.19,88.11,70.65,entsoe.eu,false,
2024-05-29 09:00:00,Spain,Spain,ES,50.47,84.95,89.29,72.11,entsoe.eu,false,
2024-05-29 10:00:00,Spain,Spain,ES,50.18,84.38,89.42,72.49,entsoe.eu,false,
2024-05-29 11:00:00,Spain,Spain,ES,51.55,85.91,89.23,73.17,entsoe.eu,false,
2024-05-29 12:00:00,Spain,Spain,ES,52.27,86.75,89.03,73.2,entsoe.eu,false,
2024-05-29 13:00:00,Spain,Spain,ES,48.99,83.17,89.43,74.02,entsoe.eu,false,
2024-05-29 14:00:00,Spain,Spain,ES,49.3,83.52,89.32,74.65,entsoe.eu,false,
2024-05-29 15:00:00,Spain,Spain,ES,48.51,82.26,89.49,75.22,entsoe.eu,false,
2024-05-29 16:00:00,Spain,Spain,ES,53.58,88.05,88.28,73.98,entsoe.eu,false,
2024-05-29 17:00:00,Spain,Spain,ES,66.43,101.91,85.52,70.63,entsoe.eu,false,
2024-05-29 18:00:00,Spain,Spain,ES,84.57,119.39,82.0,63.22,entsoe.eu,false,
2024-05-29 19:00:00,Spain,Spain,ES,101.37,133.95,79.34,57.77,entsoe.eu,false,
2024-05-29 20:00:00,Spain,Spain,ES,101.64,133.73,79.43,58.22,entsoe.eu,false,
2024-05-29 21:00:00,Spain,Spain,ES,96.16,127.01,80.96,60.62,entsoe.eu,false,
2024-05-29 22:00:00,Spain,Spain,ES,84.32,115.01,83.05,59.02,entsoe.eu,false,
2024-05-29 23:00:00,Spain,Spain,ES,74.93,105.28,84.84,57.99,entsoe.eu,false,
2024-05-30 00:00:00,Spain,Spain,ES,76.89,108.58,84.22,56.54,entsoe.eu,false,
2024-05-30 01:00:00,Spain,Spain,ES,79.14,111.89,83.61,54.79,entsoe.eu,false,
2024-05-30 02:00:00,Spain,Spain,ES,80.05,112.62,83.54,53.71,entsoe.eu,false,
2024-05-30 03:00:00,Spain,Spain,ES,81.56,114.26,83.21,53.77,entsoe.eu,false,
2024-05-30 04:00:00,Spain,Spain,ES,87.41,118.41,82.65,54.56,entsoe.eu,false,
2024-05-30 05:00:00,Spain,Spain,ES,94.17,125.53,81.34,58.35,entsoe.eu,false,
2024-05-30 06:00:00,Spain,Spain,ES,83.78,118.51,82.43,65.09,entsoe.eu,false,
2024-05-30 07:00:00,Spain,Spain,ES,61.13,96.22,86.66,70.87,entsoe.eu,false,
2024-05-30 08:00:00,Spain,Spain,ES,46.6,79.54,89.98,75.29,entsoe.eu,false,
2024-05-30 09:00:00,Spain,Spain,ES,44.53,76.92,90.62,76.55,entsoe.eu,false,
2024-05-30 10:00:00,Spain,Spain,ES,45.02,77.26,90.63,76.57,entsoe.eu,false,
2024-05-30 11:00:00,Spain,Spain,ES,46.43,78.76,90.46,76.37,entsoe.eu,false,
2024-05-30 12:00:00,Spain,Spain,ES,45.88,77.99,90.55,75.78,entsoe.eu,false,
2024-05-30 13:00:00,Spain,Spain,ES,43.8,75.53,90.68,74.26,entsoe.eu,false,
2024-05-30 14:00:00,Spain,Spain,ES,44.27,75.88,90.53,72.89,entsoe.eu,false,
2024-05-30 15:00:00,Spain,Spain,ES,44.2,75.82,90.53,74.78,entsoe.eu,false,
2024-05-30 16:00:00,Spain,Spain,ES,45.05,76.2,90.25,76.46,entsoe.eu,false,
2024-05-30 17:00:00,Spain,Spain,ES,48.09,78.66,89.49,75.73,entsoe.eu,false,
2024-05-30 18:00:00,Spain,Spain,ES,65.75,96.29,86.1,71.52,entsoe.eu,false,
2024-05-30 19:00:00,Spain,Spain,ES,82.01,109.08,84.11,68.3,entsoe.eu,false,
2024-05-30 20:00:00,Spain,Spain,ES,86.96,115.01,82.88,67.3,entsoe.eu,false,
2024-05-30 21:00:00,Spain,Spain,ES,78.52,104.95,84.85,68.68,entsoe.eu,false,
2024-05-30 22:00:00,Spain,Spain,ES,68.51,94.53,86.73,69.43,entsoe.eu,false,
2024-05-30 23:00:00,Spain,Spain,ES,59.16,84.19,88.64,70.48,entsoe.eu,false,
2024-05-31 00:00:00,Spain,Spain,ES,58.38,83.83,88.59,70.07,entsoe.eu,false,
2024-05-31 01:00:00,Spain,Spain,ES,59.23,85.77,88.14,68.87,entsoe.eu,false,
2024-05-31 02:00:00,Spain,Spain,ES,57.81,86.16,87.82,68.11,entsoe.eu,false,
2024-05-31 03:00:00,Spain,Spain,ES,58.01,85.73,87.96,68.74,entsoe.eu,false,
2024-05-31 04:00:00,Spain,Spain,ES,61.1,85.03,88.62,70.39,entsoe.eu,false,
2024-05-31 05:00:00,Spain,Spain,ES,64.31,86.54,88.58,71.39,entsoe.eu,false,
2024-05-31 06:00:00,Spain,Spain,ES,56.58,81.9,89.2,73.28,entsoe.eu,false,
2024-05-31 07:00:00,Spain,Spain,ES,45.84,75.34,90.29,75.11,entsoe.eu,false,
2024-05-31 08:00:00,Spain,Spain,ES,47.26,78.62,89.8,75.34,entsoe.eu,false,
2024-05-31 09:00:00,Spain,Spain,ES,48.34,79.99,89.76,75.27,entsoe.eu,false,
2024-05-31 10:00:00,Spain,Spain,ES,46.88,78.03,90.2,75.94,entsoe.eu,false,
2024-05-31 11:00:00,Spain,Spain,ES,47.61,78.91,90.19,76.07,entsoe.eu,false,
2024-05-31 12:00:00,Spain,Spain,ES,47.06,78.4,90.24,75.97,entsoe.eu,false,
2024-05-31 13:00:00,Spain,Spain,ES,45.4,76.94,90.33,75.92,entsoe.eu,false,
2024-05-31 14:00:00,Spain,Spain,ES,43.94,75.24,90.55,76.46,entsoe.eu,false,
2024-05-31 15:00:00,Spain,Spain,ES,43.34,74.43,90.67,76.9,entsoe.eu,false,
2024-05-31 16:00:00,Spain,Spain,ES,42.34,72.81,90.95,76.99,entsoe.eu,false,
2024-05-31 17:00:00,Spain,Spain,ES,42.86,72.55,90.86,76.49,entsoe.eu,false,
2024-05-31 18:00:00,Spain,Spain,ES,52.01,78.73,89.7,74.58,entsoe.eu,false,
2024-05-31 19:00:00,Spain,Spain,ES,62.13,83.78,89.17,73.79,entsoe.eu,false,
2024-05-31 20:00:00,Spain,Spain,ES,62.04,83.81,89.1,73.25,entsoe.eu,false,
2024-05-31 21:00:00,Spain,Spain,ES,57.2,80.53,89.53,72.45,entsoe.eu,false,
2024-05-31 22:00:00,Spain,Spain,ES,51.21,75.2,90.36,72.54,entsoe.eu,false,
2024-05-31 23:00:00,Spain,Spain,ES,48.74,73.46,90.58,72.1,entsoe.eu,false,
2024-06-01 00:00:00,Spain,Spain,ES,49.53,75.11,90.25,70.82,entsoe.eu,false,
2024-06-01 01:00:00,Spain,Spain,ES,52.62,80.03,89.39,68.54,entsoe.eu,false,
2024-06-01 02:00:00,Spain,Spain,ES,54.48,82.87,88.86,66.82,entsoe.eu,false,
2024-06-01 03:00:00,Spain,Spain,ES,53.88,81.64,89.1,67.63,entsoe.eu,false,
2024-06-01 04:00:00,Spain,Spain,ES,53.9,81.26,89.2,68.39,entsoe.eu,false,
2024-06-01 05:00:00,Spain,Spain,ES,54.82,81.01,89.43,69.34,entsoe.eu,false,
2024-06-01 06:00:00,Spain,Spain,ES,51.88,81.61,89.19,70.12,entsoe.eu,false,
2024-06-01 07:00:00,Spain,Spain,ES,44.75,74.93,90.66,73.66,entsoe.eu,false,
2024-06-01 08:00:00,Spain,Spain,ES,40.78,70.9,91.55,75.49,entsoe.eu,false,
2024-06-01 09:00:00,Spain,Spain,ES,39.77,70.08,91.76,76.06,entsoe.eu,false,
2024-06-01 10:00:00,Spain,Spain,ES,39.55,69.73,91.79,76.33,entsoe.eu,false,
2024-06-01 11:00:00,Spain,Spain,ES,39.34,69.6,91.81,76.62,entsoe.eu,false,
2024-06-01 12:00:00,Spain,Spain,ES,39.5,69.85,91.78,76.58,entsoe.eu,false,
2024-06-01 13:00:00,Spain,Spain,ES,40.79,71.44,91.52,75.8,entsoe.eu,false,
2024-06-01 14:00:00,Spain,Spain,ES,41.99,72.95,91.25,75.24,entsoe.eu,false,
2024-06-01 15:00:00,Spain,Spain,ES,41.79,72.26,91.3,75.39,entsoe.eu,false,
2024-06-01 16:00:00,Spain,Spain,ES,41.24,70.87,91.4,75.76,entsoe.eu,false,
2024-06-01 17:00:00,Spain,Spain,ES,40.39,69.3,91.63,75.85,entsoe.eu,false,
2024-06-01 18:00:00,Spain,Spain,ES,44.19,70.14,91.38,75.13,entsoe.eu,false,
2024-06-01 19:00:00,Spain,Spain,ES,51.65,71.53,91.47,75.04,entsoe.eu,false,
2024-06-01 20:00:00,Spain,Spain,ES,52.99,71.79,91.49,74.82,entsoe.eu,false,
2024-06-01 21:00:00,Spain,Spain,ES,51.91,73.64,90.85,73.17,entsoe.eu,false,
2024-06-01 22:00:00,Spain,Spain,ES,51.41,76.88,89.76,70.95,entsoe.eu,false,
2024-06-01 23:00:00,Spain,Spain,ES,50.81,77.04,89.71,69.86,entsoe.eu,false,
2024-06-02 00:00:00,Spain,Spain,ES,52.37,79.98,89.15,68.63,entsoe.eu,false,
2024-06-02 01:00:00,Spain,Spain,ES,53.19,81.08,88.99,68.03,entsoe.eu,false,
2024-06-02 02:00:00,Spain,Spain,ES,55.76,84.45,88.42,66.82,entsoe.eu,false,
2024-06-02 03:00:00,Spain,Spain,ES,56.25,85.26,88.37,66.39,entsoe.eu,false,
2024-06-02 04:00:00,Spain,Spain,ES,56.96,85.96,88.3,66.3,entsoe.eu,false,
2024-06-02 05:00:00,Spain,Spain,ES,55.89,84.94,88.52,66.46,entsoe.eu,false,
2024-06-02 06:00:00,Spain,Spain,ES,48.52,78.0,90.1,69.72,entsoe.eu,false,
2024-06-02 07:00:00,Spain,Spain,ES,39.81,68.79,92.03,73.86,entsoe.eu,false,
2024-06-02 08:00:00,Spain,Spain,ES,35.87,65.0,92.89,75.84,entsoe.eu,false,
2024-06-02 09:00:00,Spain,Spain,ES,35.01,64.37,93.1,76.14,entsoe.eu,false,
2024-06-02 10:00:00,Spain,Spain,ES,34.47,64.08,93.21,76.51,entsoe.eu,false,
2024-06-02 11:00:00,Spain,Spain,ES,35.5,65.24,92.95,76.33,entsoe.eu,false,
2024-06-02 12:00:00,Spain,Spain,ES,36.28,66.17,92.82,73.89,entsoe.eu,false,
2024-06-02 13:00:00,Spain,Spain,ES,37.91,68.22,92.48,74.29,entsoe.eu,false,
2024-06-02 14:00:00,Spain,Spain,ES,37.85,67.95,92.43,75.18,entsoe.eu,false,
2024-06-02 15:00:00,Spain,Spain,ES,38.18,68.32,92.3,75.55,entsoe.eu,false,
2024-06-02 16:00:00,Spain,Spain,ES,39.89,69.9,91.82,75.56,entsoe.eu,false,
2024-06-02 17:00:00,Spain,Spain,ES,40.41,69.6,91.68,75.53,entsoe.eu,false,
2024-06-02 18:00:00,Spain,Spain,ES,48.24,75.69,90.35,73.68,entsoe.eu,false,
2024-06-02 19:00:00,Spain,Spain,ES,63.97,84.84,89.28,72.89,entsoe.eu,false,
2024-06-02 20:00:00,Spain,Spain,ES,66.81,86.07,89.14,73.55,entsoe.eu,false,
2024-06-02 21:00:00,Spain,Spain,ES,65.65,84.83,89.41,73.65,entsoe.eu,false,
2024-06-02 22:00:00,Spain,Spain,ES,61.38,84.78,88.88,70.01,entsoe.eu,false,
2024-06-02 23:00:00,Spain,Spain,ES,56.02,82.53,88.8,67.39,entsoe.eu,false,
2024-06-03 00:00:00,Spain,Spain,ES,55.75,84.04,88.36,66.19,entsoe.eu,false,
2024-06-03 01:00:00,Spain,Spain,ES,57.8,86.76,87.85,63.61,entsoe.eu,false,
2024-06-03 02:00:00,Spain,Spain,ES,61.6,91.52,86.94,61.16,entsoe.eu,false,
2024-06-03 03:00:00,Spain,Spain,ES,72.49,101.76,85.44,61.72,entsoe.eu,false,
2024-06-03 04:00:00,Spain,Spain,ES,89.91,116.03,83.64,65.5,entsoe.eu,false,
2024-06-03 05:00:00,Spain,Spain,ES,94.19,120.92,82.7,67.27,entsoe.eu,false,
2024-06-03 06:00:00,Spain,Spain,ES,80.73,109.42,84.72,70.93,entsoe.eu,false,
2024-06-03 07:00:00,Spain,Spain,ES,56.6,89.1,88.15,75.09,entsoe.eu,false,
2024-06-03 08:00:00,Spain,Spain,ES,44.73,77.05,90.55,78.17,entsoe.eu,false,
2024-06-03 09:00:00,Spain,Spain,ES,45.09,77.59,90.66,78.5,entsoe.eu,false,
2024-06-03 10:00:00,Spain,Spain,ES,44.63,76.89,90.88,78.91,entsoe.eu,false,
2024-06-03 11:00:00,Spain,Spain,ES,44.38,76.67,90.94,78.91,entsoe.eu,false,
2024-06-03 12:00:00,Spain,Spain,ES,45.94,78.64,90.6,78.27,entsoe.eu,false,
2024-06-03 13:00:00,Spain,Spain,ES,43.56,75.69,90.87,77.83,entsoe.eu,false,
2024-06-03 14:00:00,Spain,Spain,ES,44.77,76.77,90.56,76.44,entsoe.eu,false,
2024-06-03 15:00:00,Spain,Spain,ES,47.8,80.33,89.82,76.28,entsoe.eu,false,
2024-06-03 16:00:00,Spain,Spain,ES,58.22,92.54,87.32,74.49,entsoe.eu,false,
2024-06-03 17:00:00,Spain,Spain,ES,78.4,112.68,83.54,70.78,entsoe.eu,false,
2024-06-03 18:00:00,Spain,Spain,ES,97.44,131.39,79.95,65.88,entsoe.eu,false,
2024-06-03 19:00:00,Spain,Spain,ES,106.8,139.92,78.21,61.27,entsoe.eu,false,
2024-06-03 20:00:00,Spain,Spain,ES,111.11,145.83,76.91,60.32,entsoe.eu,false,
2024-06-03 21:00:00,Spain,Spain,ES,109.18,143.61,77.53,62.44,entsoe.eu,false,
2024-06-03 22:00:00,Spain,Spain,ES,100.04,133.07,79.68,60.54,entsoe.eu,false,
2024-06-03 23:00:00,Spain,Spain,ES,90.89,121.47,82.08,58.39,entsoe.eu,false,
2024-06-04 00:00:00,Spain,Spain,ES,90.19,120.32,82.48,56.68,entsoe.eu,false,
2024-06-04 01:00:00,Spain,Spain,ES,98.62,128.35,81.19,54.55,entsoe.eu,false,
2024-06-04 02:00:00,Spain,Spain,ES,110.79,142.35,78.74,51.38,entsoe.eu,false,
2024-06-04 03:00:00,Spain,Spain,ES,120.95,155.59,76.13,48.62,entsoe.eu,false,
2024-06-04 04:00:00,Spain,Spain,ES,132.95,169.65,73.39,49.59,entsoe.eu,false,
2024-06-04 05:00:00,Spain,Spain,ES,134.21,170.26,73.45,52.55,entsoe.eu,false,
2024-06-04 06:00:00,Spain,Spain,ES,114.28,151.1,76.96,59.53,entsoe.eu,false,
2024-06-04 07:00:00,Spain,Spain,ES,83.77,121.41,82.47,67.2,entsoe.eu,false,
2024-06-04 08:00:00,Spain,Spain,ES,60.42,97.1,87.28,72.57,entsoe.eu,false,
2024-06-04 09:00:00,Spain,Spain,ES,47.88,82.27,90.3,74.23,entsoe.eu,false,
2024-06-04 10:00:00,Spain,Spain,ES,44.5,77.96,91.05,74.48,entsoe.eu,false,
2024-06-04 11:00:00,Spain,Spain,ES,45.16,78.77,90.83,74.87,entsoe.eu,false,
2024-06-04 12:00:00,Spain,Spain,ES,45.06,78.41,90.85,75.02,entsoe.eu,false,
2024-06-04 13:00:00,Spain,Spain,ES,44.51,77.59,90.82,74.86,entsoe.eu,false,
2024-06-04 14:00:00,Spain,Spain,ES,43.53,76.27,90.86,74.63,entsoe.eu,false,
2024-06-04 15:00:00,Spain,Spain,ES,45.37,78.18,90.46,74.24,entsoe.eu,false,
2024-06-04 16:00:00,Spain,Spain,ES,55.27,90.19,88.02,71.39,entsoe.eu,false,
2024-06-04 17:00:00,Spain,Spain,ES,73.63,112.41,83.5,66.55,entsoe.eu,false,
2024-06-04 18:00:00,Spain,Spain,ES,116.15,159.65,74.32,57.14,entsoe.eu,false,
2024-06-04 19:00:00,Spain,Spain,ES,149.13,191.92,68.62,51.09,entsoe.eu,false,
2024-06-04 20:00:00,Spain,Spain,ES,162.07,206.8,65.81,47.89,entsoe.eu,false,
2024-06-04 21:00:00,Spain,Spain,ES,152.41,194.51,68.29,48.63,entsoe.eu,false,
2024-06-04 22:00:00,Spain,Spain,ES,151.93,195.46,68.1,46.26,entsoe.eu,false,
2024-06-04 23:00:00,Spain,Spain,ES,150.49,197.62,67.19,44.35,entsoe.eu,false,
2024-06-05 00:00:00,Spain,Spain,ES,149.17,197.06,67.23,43.71,entsoe.eu,false,
2024-06-05 01:00:00,Spain,Spain,ES,152.06,200.74,66.55,42.75,entsoe.eu,false,
2024-06-05 02:00:00,Spain,Spain,ES,150.27,199.02,66.92,42.5,entsoe.eu,false,
2024-06-05 03:00:00,Spain,Spain,ES,150.57,199.11,66.89,41.73,entsoe.eu,false,
2024-06-05 04:00:00,Spain,Spain,ES,160.68,211.76,64.23,40.37,entsoe.eu,false,
2024-06-05 05:00:00,Spain,Spain,ES,167.5,217.02,63.52,44.61,entsoe.eu,false,
2024-06-05 06:00:00,Spain,Spain,ES,139.26,183.56,70.13,53.65,entsoe.eu,false,
2024-06-05 07:00:00,Spain,Spain,ES,104.46,149.21,76.32,60.48,entsoe.eu,false,
2024-06-05 08:00:00,Spain,Spain,ES,65.43,103.15,85.71,69.54,entsoe.eu,false,
2024-06-05 09:00:00,Spain,Spain,ES,51.64,86.04,89.3,72.15,entsoe.eu,false,
2024-06-05 10:00:00,Spain,Spain,ES,49.76,83.7,89.68,72.76,entsoe.eu,false,
2024-06-05 11:00:00,Spain,Spain,ES,48.07,81.44,89.99,73.58,entsoe.eu,false,
2024-06-05 12:00:00,Spain,Spain,ES,45.99,78.76,90.52,74.32,entsoe.eu,false,
2024-06-05 13:00:00,Spain,Spain,ES,43.27,75.57,90.95,74.29,entsoe.eu,false,
2024-06-05 14:00:00,Spain,Spain,ES,43.42,75.8,90.8,73.86,entsoe.eu,false,
2024-06-05 15:00:00,Spain,Spain,ES,48.06,81.3,89.72,73.08,entsoe.eu,false,
2024-06-05 16:00:00,Spain,Spain,ES,58.31,92.91,87.4,71.75,entsoe.eu,false,
2024-06-05 17:00:00,Spain,Spain,ES,81.71,118.64,82.4,67.02,entsoe.eu,false,
2024-06-05 18:00:00,Spain,Spain,ES,117.15,156.71,75.13,59.43,entsoe.eu,false,
2024-06-05 19:00:00,Spain,Spain,ES,135.97,175.44,71.69,53.65,entsoe.eu,false,
2024-06-05 20:00:00,Spain,Spain,ES,133.77,173.06,71.93,52.9,entsoe.eu,false,
2024-06-05 21:00:00,Spain,Spain,ES,129.08,168.06,72.93,52.49,entsoe.eu,false,
2024-06-05 22:00:00,Spain,Spain,ES,126.95,165.07,73.6,52.1,entsoe.eu,false,
2024-06-05 23:00:00,Spain,Spain,ES,119.07,156.61,75.15,52.99,entsoe.eu,false,
2024-06-06 00:00:00,Spain,Spain,ES,107.85,144.5,77.41,53.94,entsoe.eu,false,
2024-06-06 01:00:00,Spain,Spain,ES,106.48,143.42,77.58,53.36,entsoe.eu,false,
2024-06-06 02:00:00,Spain,Spain,ES,106.2,143.1,77.69,52.94,entsoe.eu,false,
2024-06-06 03:00:00,Spain,Spain,ES,110.11,148.15,76.64,52.03,entsoe.eu,false,
2024-06-06 04:00:00,Spain,Spain,ES,120.32,161.23,73.92,49.88,entsoe.eu,false,
2024-06-06 05:00:00,Spain,Spain,ES,116.77,155.05,75.22,53.32,entsoe.eu,false,
2024-06-06 06:00:00,Spain,Spain,ES,100.41,136.59,78.92,59.42,entsoe.eu,false,
2024-06-06 07:00:00,Spain,Spain,ES,75.19,109.87,84.17,66.18,entsoe.eu,false,
2024-06-06 08:00:00,Spain,Spain,ES,56.02,89.78,88.15,70.58,entsoe.eu,false,
2024-06-06 09:00:00,Spain,Spain,ES,49.54,82.46,89.68,72.85,entsoe.eu,false,
2024-06-06 10:00:00,Spain,Spain,ES,46.68,79.23,90.25,73.99,entsoe.eu,false,
2024-06-06 11:00:00,Spain,Spain,ES,48.3,81.12,89.82,74.17,entsoe.eu,false,
2024-06-06 12:00:00,Spain,Spain,ES,46.3,78.26,90.33,74.94,entsoe.eu,false,
2024-06-06 13:00:00,Spain,Spain,ES,47.28,79.62,89.87,73.95,entsoe.eu,false,
2024-06-06 14:00:00,Spain,Spain,ES,49.23,81.85,89.33,72.76,entsoe.eu,false,
2024-06-06 15:00:00,Spain,Spain,ES,54.11,87.67,88.2,70.94,entsoe.eu,false,
2024-06-06 16:00:00,Spain,Spain,ES,71.23,104.98,84.94,68.11,entsoe.eu,false,
2024-06-06 17:00:00,Spain,Spain,ES,90.47,124.65,81.16,63.96,entsoe.eu,false,
2024-06-06 18:00:00,Spain,Spain,ES,115.53,153.0,75.48,57.8,entsoe.eu,false,
2024-06-06 19:00:00,Spain,Spain,ES,124.64,163.36,73.38,55.22,entsoe.eu,false,
2024-06-06 20:00:00,Spain,Spain,ES,120.78,158.79,74.28,55.69,entsoe.eu,false,
2024-06-06 21:00:00,Spain,Spain,ES,103.43,140.19,77.67,57.98,entsoe.eu,false,
2024-06-06 22:00:00,Spain,Spain,ES,96.57,132.53,79.16,57.99,entsoe.eu,false,
2024-06-06 23:00:00,Spain,Spain,ES,93.27,128.83,79.91,57.84,entsoe.eu,false,
2024-06-07 00:00:00,Spain,Spain,ES,91.22,127.07,80.26,56.58,entsoe.eu,false,
2024-06-07 01:00:00,Spain,Spain,ES,94.67,131.23,79.54,54.93,entsoe.eu,false,
2024-06-07 02:00:00,Spain,Spain,ES,101.62,137.71,78.62,54.0,entsoe.eu,false,
2024-06-07 03:00:00,Spain,Spain,ES,106.75,144.33,77.34,53.01,entsoe.eu,false,
2024-06-07 04:00:00,Spain,Spain,ES,114.25,154.43,75.15,51.63,entsoe.eu,false,
2024-06-07 05:00:00,Spain,Spain,ES,110.75,149.51,76.08,54.03,entsoe.eu,false,
2024-06-07 06:00:00,Spain,Spain,ES,105.1,142.98,77.5,57.35,entsoe.eu,false,
2024-06-07 07:00:00,Spain,Spain,ES,89.04,126.3,80.67,61.38,entsoe.eu,false,
2024-06-07 08:00:00,Spain,Spain,ES,76.81,112.65,83.52,65.11,entsoe.eu,false,
2024-06-07 09:00:00,Spain,Spain,ES,64.68,99.36,86.1,67.87,entsoe.eu,false,
2024-06-07 10:00:00,Spain,Spain,ES,55.08,87.78,88.31,71.09,entsoe.eu,false,
2024-06-07 11:00:00,Spain,Spain,ES,51.91,84.18,89.0,72.4,entsoe.eu,false,
2024-06-07 12:00:00,Spain,Spain,ES,47.61,79.14,90.03,73.69,entsoe.eu,false,
2024-06-07 13:00:00,Spain,Spain,ES,44.44,75.32,90.63,74.42,entsoe.eu,false,
2024-06-07 14:00:00,Spain,Spain,ES,44.51,75.44,90.45,73.91,entsoe.eu,false,
2024-06-07 15:00:00,Spain,Spain,ES,52.47,84.46,88.52,71.52,entsoe.eu,false,
2024-06-07 16:00:00,Spain,Spain,ES,59.65,92.89,86.79,69.27,entsoe.eu,false,
2024-06-07 17:00:00,Spain,Spain,ES,71.65,104.85,84.46,66.71,entsoe.eu,false,
2024-06-07 18:00:00,Spain,Spain,ES,85.57,119.41,81.63,63.46,entsoe.eu,false,
2024-06-07 19:00:00,Spain,Spain,ES,95.14,129.18,79.72,60.96,entsoe.eu,false,
2024-06-07 20:00:00,Spain,Spain,ES,97.47,131.91,79.22,60.33,entsoe.eu,false,
2024-06-07 21:00:00,Spain,Spain,ES,93.79,128.24,80.05,59.97,entsoe.eu,false,
2024-06-07 22:00:00,Spain,Spain,ES,97.63,132.25,79.52,57.73,entsoe.eu,false,
2024-06-07 23:00:00,Spain,Spain,ES,87.78,120.13,82.01,58.52,entsoe.eu,false,
2024-06-08 00:00:00,Spain,Spain,ES,89.89,124.5,81.11,56.09,entsoe.eu,false,
2024-06-08 01:00:00,Spain,Spain,ES,95.52,130.91,80.02,54.19,entsoe.eu,false,
2024-06-08 02:00:00,Spain,Spain,ES,104.25,139.72,78.62,52.42,entsoe.eu,false,
2024-06-08 03:00:00,Spain,Spain,ES,113.54,150.68,76.61,50.23,entsoe.eu,false,
2024-06-08 04:00:00,Spain,Spain,ES,116.04,153.72,76.04,49.58,entsoe.eu,false,
2024-06-08 05:00:00,Spain,Spain,ES,115.22,152.58,76.24,50.48,entsoe.eu,false,
2024-06-08 06:00:00,Spain,Spain,ES,106.15,145.98,77.19,52.65,entsoe.eu,false,
2024-06-08 07:00:00,Spain,Spain,ES,93.67,133.09,79.77,57.06,entsoe.eu,false,
2024-06-08 08:00:00,Spain,Spain,ES,84.83,122.45,81.96,60.68,entsoe.eu,false,
2024-06-08 09:00:00,Spain,Spain,ES,68.91,104.15,85.43,64.93,entsoe.eu,false,
2024-06-08 10:00:00,Spain,Spain,ES,58.71,93.63,87.31,67.11,entsoe.eu,false,
2024-06-08 11:00:00,Spain,Spain,ES,57.97,93.06,87.4,68.17,entsoe.eu,false,
2024-06-08 12:00:00,Spain,Spain,ES,53.28,87.02,88.55,69.58,entsoe.eu,false,
2024-06-08 13:00:00,Spain,Spain,ES,49.97,82.66,89.36,70.52,entsoe.eu,false,
2024-06-08 14:00:00,Spain,Spain,ES,48.43,80.13,89.73,71.45,entsoe.eu,false,
2024-06-08 15:00:00,Spain,Spain,ES,46.84,77.95,90.12,71.83,entsoe.eu,false,
2024-06-08 16:00:00,Spain,Spain,ES,49.19,80.38,89.54,71.57,entsoe.eu,false,
2024-06-08 17:00:00,Spain,Spain,ES,50.71,80.81,89.17,72.41,entsoe.eu,false,
2024-06-08 18:00:00,Spain,Spain,ES,65.74,98.63,85.5,66.33,entsoe.eu,false,
2024-06-08 19:00:00,Spain,Spain,ES,83.22,114.6,82.93,63.83,entsoe.eu,false,
2024-06-08 20:00:00,Spain,Spain,ES,87.98,116.79,82.89,64.3,entsoe.eu,false,
2024-06-08 21:00:00,Spain,Spain,ES,90.69,120.15,82.36,63.35,entsoe.eu,false,
2024-06-08 22:00:00,Spain,Spain,ES,89.03,119.53,82.3,63.12,entsoe.eu,false,
2024-06-08 23:00:00,Spain,Spain,ES,75.86,104.77,84.95,64.62,entsoe.eu,false,
2024-06-09 00:00:00,Spain,Spain,ES,71.44,103.16,84.8,62.73,entsoe.eu,false,
2024-06-09 01:00:00,Spain,Spain,ES,66.27,97.55,85.68,62.21,entsoe.eu,false,
2024-06-09 02:00:00,Spain,Spain,ES,63.87,94.57,86.3,61.98,entsoe.eu,false,
